date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:28	46067/46067	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:47%20GMT	https://templates.envytheme.com/plod/default/terms-of-service.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/terms-of-service.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:28	45987/45987	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:46%20GMT	https://templates.envytheme.com/plod/default/privacy-policy.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/privacy-policy.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:28	37831/37831	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:44%20GMT	https://templates.envytheme.com/plod/default/error-404.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/error-404.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:29	5582/5582	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:43%20GMT	https://templates.envytheme.com/plod/default/coming-soon.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/coming-soon.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:29	46947/46947	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:43%20GMT	https://templates.envytheme.com/plod/default/case-study-1.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/case-study-1.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:29	46316/46316	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:42%20GMT	https://templates.envytheme.com/plod/default/case-study-2.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/case-study-2.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:29	42746/42746	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:43%20GMT	https://templates.envytheme.com/plod/default/case-study-details.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/case-study-details.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:30	50472/50472	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:42%20GMT	https://templates.envytheme.com/plod/default/blog.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/blog.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:30	56496/56496	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:42%20GMT	https://templates.envytheme.com/plod/default/blog-right-sidebar.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/blog-right-sidebar.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:30	50266/50266	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:42%20GMT	https://templates.envytheme.com/plod/default/blog-standard.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/blog-standard.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:31	56300/56300	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:42%20GMT	https://templates.envytheme.com/plod/default/blog-details.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/blog-details.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:31	43240/43240	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2012:48:43%20GMT	https://templates.envytheme.com/plod/default/contact.html	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/contact.html	(from https://templates.envytheme.com/plod/default/index.html)
18:04:31	840/840	---M--	200	added ('OK')	image/png	etag:%22620cf2ee-103e%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/tag-icon.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/tag-icon.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:31	7870/7870	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-2d14%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:31	1095/1095	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-447%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:32	61174/61174	---M--	200	added ('OK')	image/png	etag:%22620cf2ec-10995%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:32	2274/2274	---M--	200	added ('OK')	image/png	etag:%22620cf2ec-ab6%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:32	3761/3761	---M--	200	added ('OK')	image/png	etag:%22620cf2ec-fc9%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:33	19079/19079	---M--	200	added ('OK')	image/png	etag:%22620cf2ec-5192%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img6.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img6.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:33	25914/25914	---M--	200	added ('OK')	image/png	etag:%22620cf2ec-7278%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img7.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img7.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:34	5720/5720	---M--	200	added ('OK')	image/png	etag:%22620cf2ec-20d1%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img8.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img8.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:34	32068/32068	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-88cf%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img10.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img10.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:34	14672/14672	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-4372%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img11.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img11.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:34	188806/188806	---M--	200	added ('OK')	image/png	etag:%22620cf2ed-2f66f%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img9.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img9.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:34	31789/31789	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-8bfc%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img12.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img12.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:35	11467/11467	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-40bb%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img13.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img13.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:35	435/435	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-280%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img14.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img14.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:35	383/383	---M--	200	added ('OK')	image/png	etag:%22620cf2eb-249%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img15.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/img15.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:35	470462/470462	---M--	200	added ('OK')	image/png	etag:%22620cf2ee-7f0a5%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/main-pic.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/main-pic.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:35	8487/8487	---M--	200	added ('OK')	image/png	etag:%22620cf2ed-3568%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
